name,ansprechpartner_name,ansprechpartner_rolle,adresse,plz,ort,bundesland,bezirk_region,telefon,fax,email,website,google_maps,branche,kategorie,verbrauchspotenzial,datum_gefunden,quell_url
BOLD GmbH & Co. KG,,,,77855,Achern,Baden-Wuerttemberg,,07841-20 3-0,,mail@bold-bau.de,http://www.Bauunternehmungen.de,https://www.google.com/maps/search/?api=1&query=BOLD%20GmbH%20%26%20Co.%20KG%20%2077855%20Achern,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.bauunternehmungen.de/firmen/achern_bold_gmbh__co_kg.htm
EnergieKonzepte GmbH,,,,33106,Paderborn,Nordrhein-Westfalen,Bielefeld,05251-50 88 17-0,,info@sebastianschiffer.de,http://www.Energietechnik.com,https://www.google.com/maps/search/?api=1&query=EnergieKonzepte%20GmbH%20%2033106%20Paderborn,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.energietechnik.com/firmen/paderborn_energiekonzepte_gmbh.htm
BREMAMED GmbH,,,,28832,Achim,Bremen,Bremen,0421-87 50 66,,bremamed@t-online.de,http://www.Reinigungsbedarf.net,https://www.google.com/maps/search/?api=1&query=BREMAMED%20GmbH%20%2028832%20Achim,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.reinigungsbedarf.net/firmen/achim_bremamed_gmbh.htm
Westfalen Medical GmbH,,,,57555,Brachbach,Nordrhein-Westfalen,Siegen,02745-93 15 9-0,,info@medica-technik.de,http://www.Reinigungsbedarf.net,https://www.google.com/maps/search/?api=1&query=Westfalen%20Medical%20GmbH%20%2057555%20Brachbach,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.reinigungsbedarf.net/firmen/brachbach_westfalen_medical_gmbh.htm
JÃ¼ttner OrthopÃ¤die KG,,,,99974,Muehlhausen,Thueringen,Erfurt,03601-46 18-0,,info@juettner24.de,http://www.Orthopaediebedarf.com,https://www.google.com/maps/search/?api=1&query=J%C3%83%C2%BCttner%20Orthop%C3%83%C2%A4die%20KG%20%2099974%20Muehlhausen,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.orthopaediebedarf.com/firmen/muehlhausen_juettner_orthopaedie_kg.htm
Libomed med. Warenhandel,,,,47533,Kleve,Nordrhein-Westfalen,Duisburg,02821-97 65 13,,libomed@t-online.de,http://www.Reinigungsbedarf.net,https://www.google.com/maps/search/?api=1&query=Libomed%20med.%20Warenhandel%20%2047533%20Kleve,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.reinigungsbedarf.net/firmen/kleve_libomed_med_warenhandel.htm
MEDICA Bautzen,,,,02625,Bautzen,Sachsen,,03591-67 71 77,,info@medica-bautzen.de,http://www.Reinigungsbedarf.net,https://www.google.com/maps/search/?api=1&query=MEDICA%20Bautzen%20%2002625%20Bautzen,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.reinigungsbedarf.net/firmen/bautzen_medica_bautzen.htm
Reha-aktiv GmbH,,,,09119,Chemnitz,Sachsen,Chemnitz,0371-36 91 01 2,,info@reha-aktiv-chemnitz.de,http://www.Reinigungsbedarf.net,https://www.google.com/maps/search/?api=1&query=Reha-aktiv%20GmbH%20%2009119%20Chemnitz,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.reinigungsbedarf.net/firmen/chemnitz_reha_aktiv_gmbh.htm
bonCura direkt GmbH & Co. KG,,,,33803,Steinhagen,Nordrhein-Westfalen,Bielefeld,05204-98 91 75,,info@boncura-direkt.de,http://www.Reinigungsbedarf.net,https://www.google.com/maps/search/?api=1&query=bonCura%20direkt%20GmbH%20%26%20Co.%20KG%20%2033803%20Steinhagen,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.reinigungsbedarf.net/firmen/steinhagen_boncura_direkt_gmbh__co_kg.htm
MOSER GmbH & Co. KG,,,,79249,Merzhausen,Baden-Wuerttemberg,Freiburg,0761-45 80-0,,info@moser-bau.de,http://www.Bauunternehmungen.de,https://www.google.com/maps/search/?api=1&query=MOSER%20GmbH%20%26%20Co.%20KG%20%2079249%20Merzhausen,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.bauunternehmungen.de/firmen/merzhausen_moser_gmbh__co_kg.htm
Helmut Quanz GmbH & Co. KG,,,,36132,Eiterfeld,Hessen,,06672-20 0,,info@quanz-bau.de,http://www.Bauunternehmungen.de,https://www.google.com/maps/search/?api=1&query=Helmut%20Quanz%20GmbH%20%26%20Co.%20KG%20%2036132%20Eiterfeld,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.bauunternehmungen.de/firmen/eiterfeld_helmut_quanz_gmbh__co_kg.htm
Mediq Deutschland GmbH,,,,66663,Merzig,Saarland,Saarbruecken,0800-33 44 80 0,,kundenservice@mediq.de,http://www.Rehatechnik.info,https://www.google.com/maps/search/?api=1&query=Mediq%20Deutschland%20GmbH%20%2066663%20Merzig,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.rehatechnik.info/firmen/merzig_mediq_deutschland_gmbh.htm
BHS GmbH,,,,64625,Bensheim,Hessen,Darmstadt,06251-70 49 10,,service@bhs-vertrieb.de,http://www.Reinigungsbedarf.net,https://www.google.com/maps/search/?api=1&query=BHS%20GmbH%20%2064625%20Bensheim,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.reinigungsbedarf.net/firmen/bensheim_bhs_gmbh.htm
DIREKT Gebäudeservice GmbH,,,,90765,Fuerth,Bayern,Nuernberg,0911-65 67 96 0,,info@direkt-gs.de,http://www.Gebaeudeservice.info,https://www.google.com/maps/search/?api=1&query=DIREKT%20Geb%C3%A4udeservice%20GmbH%20%2090765%20Fuerth,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.gebaeudeservice.info/firmen/fuerth_direkt_gebaeudeservice_gmbh.htm
EMB-Leuchten GmbH,,,,31675,Bueckeburg,Niedersachsen,Hannover,05722-96 6-0,,info@emb-leuchten.de,http://www.Leuchten-Lampen.com,https://www.google.com/maps/search/?api=1&query=EMB-Leuchten%20GmbH%20%2031675%20Bueckeburg,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.leuchten-lampen.com/firmen/bueckeburg_emb_leuchten_gmbh.htm
Silberburg-Hausdienste GmbH,,,,70469,Stuttgart,Baden-Wuerttemberg,Stuttgart,0711-61 61 70,,buero@shd-gmbh.de,http://www.Gebaeudereinigung.me,https://www.google.com/maps/search/?api=1&query=Silberburg-Hausdienste%20GmbH%20%2070469%20Stuttgart,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.gebaeudereinigung.me/firmen/stuttgart_silberburg_hausdienste_gmbh.htm
Noack Hoch- und Tiefbau GmbH & Co.KG,,,,38704,Liebenburg,Niedersachsen,Braunschweig,05346-99 08-0,,info@noack-bauunternehmen.de,http://www.Bauunternehmungen.de,https://www.google.com/maps/search/?api=1&query=Noack%20Hoch-%20und%20Tiefbau%20GmbH%20%26%20Co.KG%20%2038704%20Liebenburg,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.bauunternehmungen.de/firmen/liebenburg_noack_hoch_und_tiefbau_gmbh__co_kg.htm
Magestix GmbH,,,,77948,Friesenheim,Baden-Wuerttemberg,,07821-99 26 65,,Info@Magestix.de,http://www.Reinigungsbedarf.net,https://www.google.com/maps/search/?api=1&query=Magestix%20GmbH%20%2077948%20Friesenheim,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.reinigungsbedarf.net/firmen/friesenheim_magestix_gmbh.htm
ASS Melde Technik,,,,71032,Boeblingen,Baden-Wuerttemberg,Stuttgart,07031-21 94 10,,info@ass-melde.de,http://www.Meldetechnik.net,https://www.google.com/maps/search/?api=1&query=ASS%20Melde%20Technik%20%2071032%20Boeblingen,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.meldetechnik.net/firmen/boeblingen_ass_melde_technik.htm
nw objektausstattung gmbh,,,,01257,Dresden,Sachsen,Dresden,0351-48 10 02-94,,nw@nw-objektausstattung.de,http://www.Objektausstattung.net,https://www.google.com/maps/search/?api=1&query=nw%20objektausstattung%20gmbh%20%2001257%20Dresden,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.objektausstattung.net/firmen/dresden_nw_objektausstattung_gmbh.htm
MEGA BÃ¼ro- und Objektausstattung GmbH,,,,19322,Wittenberge,Mecklenburg-Vorpommern,Schwerin,03877-92 40-0,,Mega-Wittenberge@t-online.de,http://www.Objektausstattung.net,https://www.google.com/maps/search/?api=1&query=MEGA%20B%C3%83%C2%BCro-%20und%20Objektausstattung%20GmbH%20%2019322%20Wittenberge,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.objektausstattung.net/firmen/wittenberge_mega_buero_und_objektausstattung_gmbh.htm
Hugo Lenzen GmbH & Co. KG,,,,56812,Cochem,Rheinland-Pfalz,Koblenz,02671-98 96-0,,info@hlenzen.de,http://www.Schnelle-Seiten.com,https://www.google.com/maps/search/?api=1&query=Hugo%20Lenzen%20GmbH%20%26%20Co.%20KG%20%2056812%20Cochem,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,https://www.schnelle-seiten.com/firmen/cochem_hugo_lenzen_gmbh__co_kg.htm
Hildebrand GmbH Objekt-Service,,,,70327,Stuttgart,Baden-Wuerttemberg,Stuttgart,0711-42 02 59-0,,info@hildebrand-os.de,http://www.Reinigungsbetriebe.info,https://www.google.com/maps/search/?api=1&query=Hildebrand%20GmbH%20Objekt-Service%20%2070327%20Stuttgart,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.reinigungsbetriebe.info/firmen/stuttgart_hildebrand_gmbh_objekt_service.htm
Alexandra Gerhardt AG-Unternehmensberatung,,,,55234,Bechtolsheim,Rheinland-Pfalz,Mainz,06733-94 97 67,,Info@ag-unternehmensberatung.de,http://www.Beratungsgesellschaften.com,https://www.google.com/maps/search/?api=1&query=Alexandra%20Gerhardt%20AG-Unternehmensberatung%20%2055234%20Bechtolsheim,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.beratungsgesellschaften.com/firmen/bechtolsheim_alexandra_gerhardt_ag_unternehmensber.htm
Paulinenpflege Winnenden e.V.,,,,71364,Winnenden,Baden-Wuerttemberg,Stuttgart,07195-69 5-0,,info@paulinenpflege.de,http://www.Schnelle-Seiten.com,https://www.google.com/maps/search/?api=1&query=Paulinenpflege%20Winnenden%20e.V.%20%2071364%20Winnenden,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,https://www.schnelle-seiten.com/firmen/winnenden_paulinenpflege_winnenden_e_v_.htm
Häuslicher Pflegedienst Volkan GmbH,,,,65936,Frankfurt,Hessen,Wiesbaden,069-35 35 39 51,,info@pfd-volkan.de,http://www.Schnelle-Seiten.com,https://www.google.com/maps/search/?api=1&query=H%C3%A4uslicher%20Pflegedienst%20Volkan%20GmbH%20%2065936%20Frankfurt,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,https://www.schnelle-seiten.com/firmen/frankfurt_am_main_haeuslicher_pflegedienst_volkan_.htm
Die Pflegeprofis Northeim GmbH,,,,37154,Northeim,Niedersachsen,Goettingen,05551-99 62 19,,Info@DiePflegeprofisNortheim.de,http://www.Schnelle-Seiten.com,https://www.google.com/maps/search/?api=1&query=Die%20Pflegeprofis%20Northeim%20GmbH%20%2037154%20Northeim,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,https://www.schnelle-seiten.com/firmen/northeim_die_pflegeprofis_northeim_gmbh.htm
Christlicher Pflegedienst Bramsche GmbH,,,,49565,Bramsche,Niedersachsen,Osnabrueck,05461-70 81-0,,info@christlicher-pflegedienst.de,http://www.Schnelle-Seiten.com,https://www.google.com/maps/search/?api=1&query=Christlicher%20Pflegedienst%20Bramsche%20GmbH%20%2049565%20Bramsche,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,https://www.schnelle-seiten.com/firmen/bramsche_christlicher_pflegedienst_bramsche_gmbh.htm
BG GmbH Ambulante Senioren- u. Krankenpflege,,,,90762,Fuerth,Bayern,Nuernberg,0911-74 67 92 5,,info@pflege-fuerth.de,http://www.Schnelle-Seiten.com,https://www.google.com/maps/search/?api=1&query=BG%20GmbH%20Ambulante%20Senioren-%20u.%20Krankenpflege%20%2090762%20Fuerth,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,https://www.schnelle-seiten.com/firmen/fuerth_bg_gmbh_ambulante_senioren_u_krankenpflege.htm
ASK24 GmbH,,,,45478,Muelheim,Nordrhein-Westfalen,Essen,0208-34 21 1,,info@pflege-mh.com,http://www.Schnelle-Seiten.com,https://www.google.com/maps/search/?api=1&query=ASK24%20GmbH%20%2045478%20Muelheim,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,https://www.schnelle-seiten.com/firmen/muelheim_an_der_ruhr_ask24_gmbh.htm
Ambulante Krankenpflege Sanitas GmbH,,,,95615,Marktredwitz,Bayern,,09231-82 51 3,,info@sanitas-mak.de,http://www.Schnelle-Seiten.com,https://www.google.com/maps/search/?api=1&query=Ambulante%20Krankenpflege%20Sanitas%20GmbH%20%2095615%20Marktredwitz,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,https://www.schnelle-seiten.com/firmen/marktredwitz_ambulante_krankenpflege_sanitas_gmbh.htm
Ambulanter Kinderkrankenpflegedienst REGENBOGEN GmbH & Co. KG,,,,57368,Lennestadt,Nordrhein-Westfalen,Siegen,02721-84 39 0,,info@regenbogen-kinder.de,http://www.Schnelle-Seiten.com,https://www.google.com/maps/search/?api=1&query=Ambulanter%20Kinderkrankenpflegedienst%20REGENBOGEN%20GmbH%20%26%20Co.%20KG%20%2057368%20Lennestadt,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,https://www.schnelle-seiten.com/firmen/lennestadt_ambulanter_kinderkrankenpflegedienst_re.htm
Ambulanter Pflegeverbund,,,,92726,Waidhaus,Bayern,,09652-81 42 0-0,,info@pflegeverbund-opf.de,http://www.Schnelle-Seiten.com,https://www.google.com/maps/search/?api=1&query=Ambulanter%20Pflegeverbund%20%2092726%20Waidhaus,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,https://www.schnelle-seiten.com/firmen/waidhaus_ambulanter_pflegeverbund_in_der_noerdlich.htm
Hofer Nachrichtentechnik GmbH & Co. KG,,,,22869,Schenefeld,Hamburg,Hamburg,040-83 93 99-0,,Info@Hofer-KG.de,http://www.Signaltechnik.net,https://www.google.com/maps/search/?api=1&query=Hofer%20Nachrichtentechnik%20GmbH%20%26%20Co.%20KG%20%2022869%20Schenefeld,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.signaltechnik.net/firmen/schenefeld_hofer_nachrichtentechnik_gmbh__co_kg.htm
THEILE Büro-Systeme GmbH,,,,67346,Speyer,Rheinland-Pfalz,,06232-60 05-0,,mail@mecs-net.de,http://www.Buerobedarfshandel.de,https://www.google.com/maps/search/?api=1&query=THEILE%20B%C3%BCro-Systeme%20GmbH%20%2067346%20Speyer,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.buerobedarfshandel.de/firmen/speyer___rhein_theile_buero_systeme_gmbh.htm
Varolux GmbH & Co.KG,,,,39179,Barleben,Sachsen-Anhalt,Magdeburg,039202-69 1-0,,info@varolux.com,http://www.Meldetechnik.net,https://www.google.com/maps/search/?api=1&query=Varolux%20GmbH%20%26%20Co.KG%20%2039179%20Barleben,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.meldetechnik.net/firmen/barleben_varolux_gmbh__co_kg.htm
RS Medicare GmbH,,,,61476,Kronberg,Hessen,Frankfurt,06173-99 77 64 4,,info@rsmedicare.de,http://www.Reinigungsbedarf.net,https://www.google.com/maps/search/?api=1&query=RS%20Medicare%20GmbH%20%2061476%20Kronberg,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.reinigungsbedarf.net/firmen/kronberg_im_taunus_rs_medicare_gmbh.htm
Keil GmbH Reinigungstechnik,,,,67346,Speyer,Rheinland-Pfalz,,06232-35 68 2,,info@keil-gmbh.de,http://www.Reinigungstechnik.info,https://www.google.com/maps/search/?api=1&query=Keil%20GmbH%20Reinigungstechnik%20%2067346%20Speyer,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.reinigungstechnik.info/firmen/speyer_keil_gmbh_reinigungstechnik.htm
SanitÃ¤tshaus Desinfecta GmbH,,,,09337,Hohenstein,Sachsen,Chemnitz,03723-79 32,,info@desinfecta.de,http://www.Reinigungsbedarf.net,https://www.google.com/maps/search/?api=1&query=Sanit%C3%83%C2%A4tshaus%20Desinfecta%20GmbH%20%2009337%20Hohenstein,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.reinigungsbedarf.net/firmen/hohenstein_ernstthal_sanitaetshaus_desinfecta_gmbh.htm
SicherheitsingenieurbÃ¼ro Teichmann GmbH,,,,41516,Grevenbroich,Nordrhein-Westfalen,Duesseldorf,02182-82 75 03 1,,info@si-teichmann.de,http://www.Reinigungsbedarf.net,https://www.google.com/maps/search/?api=1&query=Sicherheitsingenieurb%C3%83%C2%BCro%20Teichmann%20GmbH%20%2041516%20Grevenbroich,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.reinigungsbedarf.net/firmen/grevenbroich_sicherheitsingenieurbuero_teichmann_g.htm
Seniorenland GmbH,,,,83435,Bad,Bayern,Rosenheim,0180-55 50 11 9,,info@seniorenland.com,http://www.Rehatechnik.info,https://www.google.com/maps/search/?api=1&query=Seniorenland%20GmbH%20%2083435%20Bad,Pflegeheim,Gesundheit,Hoch 500k-1 Mio kWh,2026-02-24,http://www.rehatechnik.info/firmen/bad_reichenhall_seniorenland_gmbh.htm
ecotel communication ag,,,,40549,Duesseldorf,Nordrhein-Westfalen,Duesseldorf,0211-55 00 7-0,,info@ecotel.de,http://www.IT-Technik.net,https://www.google.com/maps/search/?api=1&query=ecotel%20communication%20ag%20%2040549%20Duesseldorf,Rechenzentrum,IT/Rechenzentren,Sehr hoch >1 Mio kWh,2026-02-24,http://www.it-technik.net/firmen/duesseldorf_ecotel_communication_ag.htm
Hetzner Online AG,,,,91710,Gunzenhausen,Bayern,Nuernberg,09831-505-0,,info@hetzner.de,http://www.Internet-Dienstleister.eu,https://www.google.com/maps/search/?api=1&query=Hetzner%20Online%20AG%20%2091710%20Gunzenhausen,Rechenzentrum,IT/Rechenzentren,Sehr hoch >1 Mio kWh,2026-02-24,http://www.internet-dienstleister.eu/firmen/gunzenhausen_hetzner_online_ag.htm
ALL-INKL.COM - Neue Medien Münnich,,Geschaeftsfuehrer,,02742,Friedersdorf,Sachsen,,035872 353-10,,info@all-inkl.com,http://www.IT-Dienstleistungen.info,https://www.google.com/maps/search/?api=1&query=ALL-INKL.COM%20-%20Neue%20Medien%20M%C3%BCnnich%20%2002742%20Friedersdorf,Rechenzentrum,IT/Rechenzentren,Sehr hoch >1 Mio kWh,2026-02-24,http://www.it-dienstleistungen.info/firmen/friedersdorf_all_inkl_com__neue_medien_muennich.htm
PlusServer GmbH,,,,50672,Koeln,Nordrhein-Westfalen,Koeln,02203-10 45-3000,,info@plusserver.com,http://www.IT-Dienstleistungen.info,https://www.google.com/maps/search/?api=1&query=PlusServer%20GmbH%20%2050672%20Koeln,Rechenzentrum,IT/Rechenzentren,Sehr hoch >1 Mio kWh,2026-02-24,http://www.it-dienstleistungen.info/firmen/koeln_plusserver_gmbh.htm
Vautron Rechenzentrum AG,,,,93047,Regensburg,Bayern,Regensburg,0941-59 90-0,,info@vautron.de,http://www.IT-Dienstleistungen.info,https://www.google.com/maps/search/?api=1&query=Vautron%20Rechenzentrum%20AG%20%2093047%20Regensburg,Rechenzentrum,IT/Rechenzentren,Sehr hoch >1 Mio kWh,2026-02-24,http://www.it-dienstleistungen.info/firmen/regensburg_vautron_rechenzentrum_ag.htm
1blu AG,,,,13627,Berlin,Berlin,Berlin,030-20 18 10-00,,info@1blu.de,http://www.IT-Dienstleistungen.info,https://www.google.com/maps/search/?api=1&query=1blu%20AG%20%2013627%20Berlin,Rechenzentrum,IT/Rechenzentren,Sehr hoch >1 Mio kWh,2026-02-24,http://www.it-dienstleistungen.info/firmen/berlin_1blu_ag.htm
noris Network AG,,,,90471,Nuernberg,Bayern,Nuernberg,0911-93 52-0,,anfrage@noris.de,http://www.IT-Dienstleistungen.info,https://www.google.com/maps/search/?api=1&query=noris%20Network%20AG%20%2090471%20Nuernberg,Rechenzentrum,IT/Rechenzentren,Sehr hoch >1 Mio kWh,2026-02-24,http://www.it-dienstleistungen.info/firmen/nuernberg_noris_network_ag.htm
LeitzCloud LC by vBoxx GmbH,,,,60325,Frankfurt,Hessen,Frankfurt,0698 700 5778,,kontakt@leitz-cloud.com,http://www.IT-Dienstleistungen.info,https://www.google.com/maps/search/?api=1&query=LeitzCloud%20LC%20by%20vBoxx%20GmbH%20%2060325%20Frankfurt,Rechenzentrum,IT/Rechenzentren,Sehr hoch >1 Mio kWh,2026-02-24,http://www.it-dienstleistungen.info/firmen/frankfurt_am_main_leitzcloud_lc_by_vboxx_gmbh.htm
1fire Hosting,,,,35759,Driedorf,Hessen,Marburg,02775-57 84 04 6,,sales@1fire.de,http://www.IT-Dienstleistungen.info,https://www.google.com/maps/search/?api=1&query=1fire%20Hosting%20%2035759%20Driedorf,Rechenzentrum,IT/Rechenzentren,Sehr hoch >1 Mio kWh,2026-02-24,http://www.it-dienstleistungen.info/firmen/driedorf_1fire_hosting.htm
BLMEDiA GmbH,,,,48683,Ahaus,Nordrhein-Westfalen,Muenster,02561-60 70-200,,info@blmedia.de,http://www.IT-Dienstleistungen.info,https://www.google.com/maps/search/?api=1&query=BLMEDiA%20GmbH%20%2048683%20Ahaus,Rechenzentrum,IT/Rechenzentren,Sehr hoch >1 Mio kWh,2026-02-24,http://www.it-dienstleistungen.info/firmen/ahaus_blmedia_gmbh.htm
WebhostOne GmbH,,,,79713,Bad,Baden-Wuerttemberg,Freiburg,07761-926200,,info@webhostone.de,http://www.IT-Dienstleistungen.info,https://www.google.com/maps/search/?api=1&query=WebhostOne%20GmbH%20%2079713%20Bad,Rechenzentrum,IT/Rechenzentren,Sehr hoch >1 Mio kWh,2026-02-24,http://www.it-dienstleistungen.info/firmen/bad_saeckingen_webhostone_gmbh.htm
Dawico Deutschland GmbH,,,,10585,Berlin,Berlin,Berlin,030-88 78 68 0,,info@dawico.de,http://www.IT-Dienstleistungen.info,https://www.google.com/maps/search/?api=1&query=Dawico%20Deutschland%20GmbH%20%2010585%20Berlin,Rechenzentrum,IT/Rechenzentren,Sehr hoch >1 Mio kWh,2026-02-24,http://www.it-dienstleistungen.info/firmen/berlin_dawico_deutschland_gmbh.htm
SYMPLASSON Informationstechnik GmbH,,,,22765,Hamburg,Hamburg,Hamburg,040-53 30 71-0,,info@symplasson.de,http://www.IT-Dienstleistungen.info,https://www.google.com/maps/search/?api=1&query=SYMPLASSON%20Informationstechnik%20GmbH%20%2022765%20Hamburg,Rechenzentrum,IT/Rechenzentren,Sehr hoch >1 Mio kWh,2026-02-24,http://www.it-dienstleistungen.info/firmen/hamburg_symplasson_informationstechnik_gmbh.htm
IBYKUS AG fÃ¼r Informationstechnologie,,,,99099,Erfurt,Thueringen,Erfurt,0361-44 10-0,,info@ibykus.de,http://www.Softwarehandel.de,https://www.google.com/maps/search/?api=1&query=IBYKUS%20AG%20f%C3%83%C2%BCr%20Informationstechnologie%20%2099099%20Erfurt,Rechenzentrum,IT/Rechenzentren,Sehr hoch >1 Mio kWh,2026-02-24,http://www.softwarehandel.de/firmen/erfurt_ibykus_ag_fuer_informationstechnologie.htm
Eickelschulte AG,,,,82319,Starnberg,Bayern,Muenchen,08151-77 04-0,,info@eickelschulte.de,http://www.IT-Dienstleistungen.info,https://www.google.com/maps/search/?api=1&query=Eickelschulte%20AG%20%2082319%20Starnberg,Rechenzentrum,IT/Rechenzentren,Sehr hoch >1 Mio kWh,2026-02-24,http://www.it-dienstleistungen.info/firmen/starnberg_eickelschulte_ag.htm
goetel GmbH,,,,37079,Goettingen,Niedersachsen,Goettingen,0551-38 48 8-0,,info@goetel.de,http://www.IT-Dienstleistungen.info,https://www.google.com/maps/search/?api=1&query=goetel%20GmbH%20%2037079%20Goettingen,Rechenzentrum,IT/Rechenzentren,Sehr hoch >1 Mio kWh,2026-02-24,http://www.it-dienstleistungen.info/firmen/goettingen_goetel_gmbh.htm
ComNet - Computer im Netzwerk Vertriebs GmbH,,,,52146,Wuerselen,Nordrhein-Westfalen,Aachen,02405-48 88-0,,info@comnet.de,http://www.IT-Dienstleistungen.info,https://www.google.com/maps/search/?api=1&query=ComNet%20-%20Computer%20im%20Netzwerk%20Vertriebs%20GmbH%20%2052146%20Wuerselen,Rechenzentrum,IT/Rechenzentren,Sehr hoch >1 Mio kWh,2026-02-24,http://www.it-dienstleistungen.info/firmen/wuerselen_comnet__computer_im_netzwerk_vertriebs_g.htm
pegasus IT,,,,93128,Regenstauf,Bayern,Regensburg,09402-50 3-300,,info@pegasus-gmbh.de,http://www.IT-Dienstleistungen.info,https://www.google.com/maps/search/?api=1&query=pegasus%20IT%20%2093128%20Regenstauf,Rechenzentrum,IT/Rechenzentren,Sehr hoch >1 Mio kWh,2026-02-24,http://www.it-dienstleistungen.info/firmen/regenstauf_pegasus_it.htm
